VERSIE,DATUM_BESTAND,PEILDATUM,DIAGNOSE_CD,SPECIALISME_CD,DIAGNOSE_OMSCHRIJVING
1.0,2017-04-18,2017-04-01,951,0313,Choledocholithiasis
1.0,2017-04-18,2017-04-01,731,0313,Diep veneuze trombose extremiteiten
1.0,2017-04-18,2017-04-01,167,0362,Arteria mesenterica inferior
1.0,2017-04-18,2017-04-01,041,0313,Behandeling dehydratie zonder diagnose
1.0,2017-04-18,2017-04-01,310,0389,Perifeer infuus inbrengen
1.0,2017-04-18,2017-04-01,62,0320,gecorrigeerde arteriele vaatafwijking / stenose(s)
1.0,2017-04-18,2017-04-01,034,0306,Stress-incontinentie/prolaps
1.0,2017-04-18,2017-04-01,741,0313,Hemofilie
1.0,2017-04-18,2017-04-01,1210,0308,Operatieve behandeling complex aneurysma en/of multipele aneurysmata
1.0,2017-04-18,2017-04-01,0299,0330,Overige neuro-oncologie
1.0,2017-04-18,2017-04-01,3308,0316,"Gastro-enteritis (acute, bacterieel / viraal)"
1.0,2017-04-18,2017-04-01,81,0320,"Beoordeling ECG, Holter, inspanningsonderzoek e.d."
1.0,2017-04-18,2017-04-01,412,0304,Artroscopie
1.0,2017-04-18,2017-04-01,316,0303,"Gynaecomastie, hypertrofie van mamma"
1.0,2017-04-18,2017-04-01,323,0303,Cholecystitis / cholelithiasis
1.0,2017-04-18,2017-04-01,2655,0328,AVR + CABG + HOCM
1.0,2017-04-18,2017-04-01,1305,0308,"Ernstig trauma capitis, operatieve behandeling"
1.0,2017-04-18,2017-04-01,7303,0316,Strabismus
1.0,2017-04-18,2017-04-01,8908,0316,Ingestie / intoxicatie
1.0,2017-04-18,2017-04-01,1501,0305,Arthrosis elleboog/onderarm
1.0,2017-04-18,2017-04-01,67,0306,Liesbreuk/hydrocele communicans
1.0,2017-04-18,2017-04-01,B15,0307,"Begeleiding partus in verband met extreme vroeggeboorte < 26 weken, inclusief complicaties, nazorg en nacontrole"
1.0,2017-04-18,2017-04-01,710,0324,Hypermobiliteit
1.0,2017-04-18,2017-04-01,1798,0305,Pijn e.c.i. bekken/heup/bovenbeen
1.0,2017-04-18,2017-04-01,095,0306,Circumcisieverzoek
1.0,2017-04-18,2017-04-01,6114,0316,Neuroblastoom
1.0,2017-04-18,2017-04-01,1298,0305,Pijn e.c.i. cervicale wervelkolom
1.0,2017-04-18,2017-04-01,M17,0307,Choriocarcinoom/persisterende trofoblast
1.0,2017-04-18,2017-04-01,029,0313,Screening late effecten van de behandeling van kanker
1.0,2017-04-18,2017-04-01,013,0389,Vasculaire hoofdpijn
1.0,2017-04-18,2017-04-01,283,0313,Adipositas (obesitas)
1.0,2017-04-18,2017-04-01,9998,0316,ICC
1.0,2017-04-18,2017-04-01,274,0303,Pneumo- en/of hemothorax (niet traumatisch zie 311)
1.0,2017-04-18,2017-04-01,1101,0308,"Supratentoriele intra-axiale tumor: excisie, open biopsie of decompressie dmv craniotomie muv Nr 1115"
1.0,2017-04-18,2017-04-01,279,0303,Letsel organen buik en bekken
1.0,2017-04-18,2017-04-01,368,0303,Benigne neoplasma lever
1.0,2017-04-18,2017-04-01,305,0318,Overige oesofagus motiliteitsstoornissen
1.0,2017-04-18,2017-04-01,2101,0308,Wervelkolom: open biopsie of naaldbiopsie tumor
1.0,2017-04-18,2017-04-01,306,0303,Maligne neoplasma speekselklieren
1.0,2017-04-18,2017-04-01,702,0320,Endocarditis
1.0,2017-04-18,2017-04-01,751,0313,Hodgkin lymfoom
1.0,2017-04-18,2017-04-01,755,0313,Monoklonale gammopathie (MGUS)
1.0,2017-04-18,2017-04-01,781,0313,Hemochromatose
1.0,2017-04-18,2017-04-01,3306,0316,Darmpoliepen
1.0,2017-04-18,2017-04-01,0431,0330,Retardatie zonder cerebrale afwijkingen
1.0,2017-04-18,2017-04-01,1504,0305,Corpus liberum/osteochondrosis elleboog/onderarm
1.0,2017-04-18,2017-04-01,709,0318,Cirrose gedecompenseerd
1.0,2017-04-18,2017-04-01,09,0310,Flebologie overig en lymfologie
1.0,2017-04-18,2017-04-01,2560,0308,Operaties wegens recidief HNP lumbaal
1.0,2017-04-18,2017-04-01,201,0320,Thoracale klachten eci
1.0,2017-04-18,2017-04-01,D41,0327,Spina bifida klasse 1
1.0,2017-04-18,2017-04-01,2430,0328,Korte termijn steunhart
1.0,2017-04-18,2017-04-01,076,0389,Chronische neurogene lage rugklacht
1.0,2017-04-18,2017-04-01,0203,0330,Secundair maligne neoplasma intracerebraal (metastase)
1.0,2017-04-18,2017-04-01,2079,0305,Pes valgus primair of secundair
1.0,2017-04-18,2017-04-01,043,0306,Prostatodynie/CPPS
1.0,2017-04-18,2017-04-01,1401,0322,Pneumonie
1.0,2017-04-18,2017-04-01,A33,0327,Aandoening arm/hand klasse 3
1.0,2017-04-18,2017-04-01,085,0306,Blaasexstrofie
1.0,2017-04-18,2017-04-01,D2,0326,(constitutioneel)Eczeem zonder voedselallergie
1.0,2017-04-18,2017-04-01,599,0324,Overige weke delen aandoeningen
1.0,2017-04-18,2017-04-01,124,0303,Hernia cicatricialis
1.0,2017-04-18,2017-04-01,552,0303,Darmtransplantatietraject donor
1.0,2017-04-18,2017-04-01,1806,0316,asfyxie
1.0,2017-04-18,2017-04-01,838,0303,Gastroschisis
1.0,2017-04-18,2017-04-01,232,0304,Vetschortresectie (dermolipectomie) zonder navelreinsertie
1.0,2017-04-18,2017-04-01,116,0318,laparoscopie
1.0,2017-04-18,2017-04-01,2615,0308,conservatieve behandeling congenitale spinale afwijkingen
1.0,2017-04-18,2017-04-01,1670,0305,Contractuur Dupuytren
1.0,2017-04-18,2017-04-01,000,0303,Traject
1.0,2017-04-18,2017-04-01,009,0304,ICC
1.0,2017-04-18,2017-04-01,952,0313,Cholangitis
1.0,2017-04-18,2017-04-01,347,0313,nier- en pancreastransplantatie > 365 dagen
1.0,2017-04-18,2017-04-01,3103,0305,Onderste extremiteit
1.0,2017-04-18,2017-04-01,3205,0305,"Vinger, inclusief M.C.P."
1.0,2017-04-18,2017-04-01,299,0303,Overige trauma / SEH diagnosen
1.0,2017-04-18,2017-04-01,469,0313,Overige virusziekten nno
1.0,2017-04-18,2017-04-01,3317,0316,Koolhydraat intolerantie (oa. lactose-)
1.0,2017-04-18,2017-04-01,2310,0308,trauma wervelkolom: operatieve behandeling inclusief instumentatie c.q. spondylodese en verwijderen osteosythese materiaal
1.0,2017-04-18,2017-04-01,736,0318,Overige extrahepatische galwegpathologie
1.0,2017-04-18,2017-04-01,435,0303,Shuntchirurgie inclusief revisie t.b.v. nierlijden
1.0,2017-04-18,2017-04-01,1056,0305,Syndroom van Larsen
1.0,2017-04-18,2017-04-01,1062,0305,Rachitis en/of vitamine D resistente osteomalacie
1.0,2017-04-18,2017-04-01,354,0304,Microchirurgisch herstel 1-2 digitale zenuwen
1.0,2017-04-18,2017-04-01,522,0313,SLE/MCTD
1.0,2017-04-18,2017-04-01,815,0303,Oesofagusatresie
1.0,2017-04-18,2017-04-01,1705,0308,Externe liquordrain: lumbaal
1.0,2017-04-18,2017-04-01,108,0361,Tumoren in het centraal zenuwstelsel
1.0,2017-04-18,2017-04-01,164,0362,Arteria gastricae
1.0,2017-04-18,2017-04-01,1202,0322,Hoesten tgv hyperreactiviteit
1.0,2017-04-18,2017-04-01,000,0362,Traject
1.0,2017-04-18,2017-04-01,324,0303,Invaginatie
1.0,2017-04-18,2017-04-01,93,0302,Corpus alienum larynx/trachea
1.0,2017-04-18,2017-04-01,719,0313,Overige leucocytaire afwijkingen nno
1.0,2017-04-18,2017-04-01,0131,0330,Perifere zenuwen (inclusief wortels)
1.0,2017-04-18,2017-04-01,1302,0316,fracturen
1.0,2017-04-18,2017-04-01,010,0306,(bij)Niertumor
1.0,2017-04-18,2017-04-01,232,0313,Hypoparathyreoïdie
1.0,2017-04-18,2017-04-01,344,0304,Herstel letsel buigpees in de peeskoker + ev. vaatzenuwletsel 1 straal
1.0,2017-04-18,2017-04-01,422,0303,Vaatletsel knie / onderbeen
1.0,2017-04-18,2017-04-01,861,0303,Adreno Genitaal Syndroom
1.0,2017-04-18,2017-04-01,322,0362,Oesofagus
1.0,2017-04-18,2017-04-01,205,0320,Non ST elevatie hartinfarct
1.0,2017-04-18,2017-04-01,926,0313,Familiair poliepsyndroom
1.0,2017-04-18,2017-04-01,B12,0307,"Begeleiding partus in verband met ernstige pre-eclampsie, inclusief complicaties, nazorg en nacontrole"
1.0,2017-04-18,2017-04-01,028,0313,Screening colorectaal carcinoom (bevolkingsonderzoek)
1.0,2017-04-18,2017-04-01,706,0324,Enthesopathie
1.0,2017-04-18,2017-04-01,A54,0327,Aandoening bindw./gewricht. klasse 4
1.0,2017-04-18,2017-04-01,302,8418,Trauma onderste extremiteit (exclusief heupfractuur)
1.0,2017-04-18,2017-04-01,H5,0326,Overige immunologie
1.0,2017-04-18,2017-04-01,0516,0327,"Dwarslaesie hoog: C1-C8, T1-T6, AIS A t/m C"
1.0,2017-04-18,2017-04-01,272,0313,Hyperhomocysteïnemie
1.0,2017-04-18,2017-04-01,7611,0316,"Psychiatrische stoornissen ( oa. autisme, depressie)"
1.0,2017-04-18,2017-04-01,120,0318,echografie abdomen
1.0,2017-04-18,2017-04-01,2805,0308,Syringomyelie: operatieve behandeling muv 1610 en 1710
1.0,2017-04-18,2017-04-01,0901,0330,Spierziekten / myopathie
1.0,2017-04-18,2017-04-01,948,0313,Symptomatische cholecystolithiasis
1.0,2017-04-18,2017-04-01,002,0304,"Complex 1 malig consult zonder behandeling >20' , second opinion"
1.0,2017-04-18,2017-04-01,200,0389,Arthralgie / arthritis
1.0,2017-04-18,2017-04-01,1550,0328,Sluiten bronchusfistel
1.0,2017-04-18,2017-04-01,127,0303,Sinus pilonidalis
1.0,2017-04-18,2017-04-01,2360,0328,Linker ventrikel plastiek
1.0,2017-04-18,2017-04-01,1225,0308,Anastomose operatie: extracranieel - intracranieel
1.0,2017-04-18,2017-04-01,774,0313,Myelofibrose
1.0,2017-04-18,2017-04-01,21,0310,SOA
1.0,2017-04-18,2017-04-01,0611,0330,"Narcolepsie, OSAS"
1.0,2017-04-18,2017-04-01,1483,0305,Congenitale synostosis humerus-radius/ulna
1.0,2017-04-18,2017-04-01,E11,0327,Dwarslaesie 1
1.0,2017-04-18,2017-04-01,1405,0322,Acute (tracheo) bronchitis
1.0,2017-04-18,2017-04-01,7920,0316,Begeleiding harttransplantatie
1.0,2017-04-18,2017-04-01,3327,0316,Voedselallergie
1.0,2017-04-18,2017-04-01,6105,0316,Oncologische aandoening ism. KOC
1.0,2017-04-18,2017-04-01,6113,0316,Maligniteit CZS
1.0,2017-04-18,2017-04-01,6150,0316,Verdenking maligniteit
1.0,2017-04-18,2017-04-01,102,0306,Overige congenitale penispathologie
1.0,2017-04-18,2017-04-01,304,0324,CREST syndroom
1.0,2017-04-18,2017-04-01,Z14,0307,Prenatale diagnostiek counseling / preconceptioneel advies
1.0,2017-04-18,2017-04-01,2510,0308,Verruimende beperkte laminectomie
1.0,2017-04-18,2017-04-01,734,0318,Cholecystitis
1.0,2017-04-18,2017-04-01,735,0318,Cholangiocarcinoom
1.0,2017-04-18,2017-04-01,311,0303,Pneumothorax (niet traumatisch) (traumatisch zie 274)
1.0,2017-04-18,2017-04-01,611,0303,ATLS-opvang multitrauma ISS >=16
1.0,2017-04-18,2017-04-01,1403,0316,meningitis / encefalitis / ventriculitis
1.0,2017-04-18,2017-04-01,1602,0316,ischemische cerebrale afwijkingen: echografische afwijking
1.0,2017-04-18,2017-04-01,1699,0316,overige stoornissen van zenuwstelsel en zintuigen
1.0,2017-04-18,2017-04-01,413,0304,Denervatie
1.0,2017-04-18,2017-04-01,471,0313,systemische schimmelinfectie
1.0,2017-04-18,2017-04-01,821,0313,Maligniteit ovarium
1.0,2017-04-18,2017-04-01,155,0301,Refractie-anomalie
1.0,2017-04-18,2017-04-01,29,0310,ICC
1.0,2017-04-18,2017-04-01,3310,0328,CEA bdz
1.0,2017-04-18,2017-04-01,Z29,0307,Begeleiding graviditeit in verband met overige ernstige maternale indicatie
1.0,2017-04-18,2017-04-01,708,0324,Hemochromatose
1.0,2017-04-18,2017-04-01,094,0306,Phimosis/phrenulum
1.0,2017-04-18,2017-04-01,103,0324,Jicht (artritis urica)
1.0,2017-04-18,2017-04-01,303,8418,Heupfractuur
1.0,2017-04-18,2017-04-01,G1,0326,Luchtwegen
1.0,2017-04-18,2017-04-01,1691,0305,Polydactylie/syndactylie/macrodactylie hand
1.0,2017-04-18,2017-04-01,0217,0327,Amputatie te(n)en
1.0,2017-04-18,2017-04-01,501,0324,Bursitis of tendinitis - steriel
1.0,2017-04-18,2017-04-01,555,0303,Partiële levertransplantatietraject ontvanger
1.0,2017-04-18,2017-04-01,1569,0305,Overige congenitale afwijking elleboog/onderarm
1.0,2017-04-18,2017-04-01,61,0302,Maligne cavum oris tumor stadium III en IV
1.0,2017-04-18,2017-04-01,335,0303,Maligne neoplasma rectum
1.0,2017-04-18,2017-04-01,3006,0305,Clavicula
1.0,2017-04-18,2017-04-01,2322,0316,"tractus digestivus, ernstig"
1.0,2017-04-18,2017-04-01,2351,0316,huid en buikwand
1.0,2017-04-18,2017-04-01,370,0303,Wilm's tumor
1.0,2017-04-18,2017-04-01,1260,0328,Pleuradrainage
1.0,2017-04-18,2017-04-01,1420,0328,Verwijderen mediastinumtumor
1.0,2017-04-18,2017-04-01,1115,0308,"Hersentumor intra-axiaal, centraal gelokaliseerd of ventrikeltumor, behandeling dmv craniotomie of endoscopie"
1.0,2017-04-18,2017-04-01,349,0303,Overige maligne neoplasmata abdomen
1.0,2017-04-18,2017-04-01,307,0318,Oesofagus/cardia maligniteit
1.0,2017-04-18,2017-04-01,323,0304,"Multipele fracturen, luxaties waarvoor osteosynthese"
1.0,2017-04-18,2017-04-01,3206,0316,Kinkhoest
1.0,2017-04-18,2017-04-01,806,0301,Perforatie (meer of anders dan corneaperforatie)
1.0,2017-04-18,2017-04-01,2940,0328,Implantatie lange termijn steunhart
1.0,2017-04-18,2017-04-01,752,0313,Non Hodgkinlymfoom (NHL) laaggradig
1.0,2017-04-18,2017-04-01,757,0313,"CLL, Waldenström, Hairy cell leukemie"
1.0,2017-04-18,2017-04-01,192,0304,Continuiteitsherstel n. facialis zonder transplantaat
1.0,2017-04-18,2017-04-01,4103,0316,Fluor vaginalis / vulvovaginitis
1.0,2017-04-18,2017-04-01,4106,0316,"Incontinentie, urine (anatomische afwijking)"
1.0,2017-04-18,2017-04-01,262,0362,Vena mesentericae
1.0,2017-04-18,2017-04-01,263,0362,Vena lienalis
1.0,2017-04-18,2017-04-01,3316,0316,Invaginatie
1.0,2017-04-18,2017-04-01,420,0303,"P.A.O.D. 4, gangreen"
1.0,2017-04-18,2017-04-01,1399,0330,Overige congenitale afwijkingen
1.0,2017-04-18,2017-04-01,751,0318,Acute pancreatitis
1.0,2017-04-18,2017-04-01,043,0304,"Transplantatie niet in FG >3%, of 1-3% w.o. in FG of huid-dermistransplantatie"
1.0,2017-04-18,2017-04-01,315,0303,maligne neoplasma oesophagus
1.0,2017-04-18,2017-04-01,348,0304,"Herstel buigpeesletsel pols, onderarm + zenuw- en/of vaatletsel"
1.0,2017-04-18,2017-04-01,453,0304,Behandeling Volkmanse contractuur per fase
1.0,2017-04-18,2017-04-01,103,0301,Risico op oogaandoening
1.0,2017-04-18,2017-04-01,27,0310,Diagnose niet nader omschreven
1.0,2017-04-18,2017-04-01,M16,0307,Maligniteit ovarium / tuba
1.0,2017-04-18,2017-04-01,9901,0316,Diagnose niet te bepalen
1.0,2017-04-18,2017-04-01,01,0320,geen aanwijzingen voor cardiale afwijkingen
1.0,2017-04-18,2017-04-01,04,0329,Aan een middel gebonden stoornissen
1.0,2017-04-18,2017-04-01,2040,0328,Congenitale misvorming van aorta of mitralisklep (enkelvoudige problematiek)
1.0,2017-04-18,2017-04-01,Z27,0307,Begeleiding graviditeit in verband met transfuseur-transfusésyndroom
1.0,2017-04-18,2017-04-01,7799,0316,Overige IC-indicaties
1.0,2017-04-18,2017-04-01,082,0306,Interstitiële cystitis
1.0,2017-04-18,2017-04-01,112,0324,Juveniele Idiopathische Artritis
1.0,2017-04-18,2017-04-01,118,0324,Synovitis villonodularis pigmentosa
1.0,2017-04-18,2017-04-01,12,0306,Nierontsteking/abces
1.0,2017-04-18,2017-04-01,39,0306,Congenitale blaaspathologie
1.0,2017-04-18,2017-04-01,31,0320,functionele / fysiologische hartritmestoornissen
1.0,2017-04-18,2017-04-01,1604,0305,Lunatomalacie
1.0,2017-04-18,2017-04-01,1804,0316,ademhalingsproblemen als complicatie
1.0,2017-04-18,2017-04-01,106,0361,Gynaecologische tumoren
1.0,2017-04-18,2017-04-01,272,0303,Licht schedelhersenletsel (commotio)
1.0,2017-04-18,2017-04-01,1412,0330,Multitrauma SEH
1.0,2017-04-18,2017-04-01,91,0302,Aangeboren / trauma larynx/trachea afwijking
1.0,2017-04-18,2017-04-01,712,0313,Aplastische anemie
1.0,2017-04-18,2017-04-01,722,0313,TTP (exclusief HUS)
1.0,2017-04-18,2017-04-01,341,0303,Morbide obesitas BMI <45
1.0,2017-04-18,2017-04-01,1810,0308,Neurochirurgisch aandeel stereotactische radiotherapie
1.0,2017-04-18,2017-04-01,2120,0308,"Verwijderen intradurale, extramedullaire tumor"
1.0,2017-04-18,2017-04-01,3204,0316,BPD / CLD
1.0,2017-04-18,2017-04-01,408,0303,Nierarteriestenose
1.0,2017-04-18,2017-04-01,803,0320,Follow-up na PM implantatie
1.0,2017-04-18,2017-04-01,340,0304,Mallet finger conservatief
1.0,2017-04-18,2017-04-01,3702,0305,Open wond multipel of uitgebreid
1.0,2017-04-18,2017-04-01,9999,0316,Niet classificeerbare diversen
1.0,2017-04-18,2017-04-01,104,0361,Bot en weke delen tumoren
1.0,2017-04-18,2017-04-01,914,0320,ICC
1.0,2017-04-18,2017-04-01,1102,0322,Pijn op de borst
1.0,2017-04-18,2017-04-01,1103,0322,Dyspnoe
1.0,2017-04-18,2017-04-01,345,0303,Benigne neoplasma bijnier
1.0,2017-04-18,2017-04-01,018,0313,Analyse pijn op de thorax zonder diagnose
1.0,2017-04-18,2017-04-01,1480,0328,Postpneumonectomiesyndroom
1.0,2017-04-18,2017-04-01,3520,0316,Retardatie (combinatie)
1.0,2017-04-18,2017-04-01,2825,0308,Re-spondylodese hele wervelkolom
1.0,2017-04-18,2017-04-01,4006,0316,"Nierinsufficiëntie, chronische"
1.0,2017-04-18,2017-04-01,3028,0305,Tarsus
1.0,2017-04-18,2017-04-01,3401,0305,Bicepspees
1.0,2017-04-18,2017-04-01,292,0303,Verwijderen osteosynthese materiaal
1.0,2017-04-18,2017-04-01,126,0303,Pylorospasme
1.0,2017-04-18,2017-04-01,2230,0328,AICD implantatie
1.0,2017-04-18,2017-04-01,229,0313,overige stoornissen koolhydraatregulatie
1.0,2017-04-18,2017-04-01,3199,0316,Overige bovenste luchtwegproblematiek
1.0,2017-04-18,2017-04-01,4845,0308,Poliklinische chronische behandeling (waaronder jaarlijkse controles)
1.0,2017-04-18,2017-04-01,7806,0316,Mononucleosis infectiosa
1.0,2017-04-18,2017-04-01,442,0304,Intercarpale artrodese
1.0,2017-04-18,2017-04-01,443,0304,Totale pols artrodese
1.0,2017-04-18,2017-04-01,321,0303,Ulcus duodeni / ventriculi (ook perforatie)
1.0,2017-04-18,2017-04-01,801,0313,Maligniteit hoofd-hals
1.0,2017-04-18,2017-04-01,2550,0328,CABG + MPL +/- TPL
1.0,2017-04-18,2017-04-01,2590,0328,MPL + TPL
1.0,2017-04-18,2017-04-01,2675,0328,Maze + MVP/MPL +/- TPL
1.0,2017-04-18,2017-04-01,2730,0328,Aortaboog + Ao wortel + Ao. asc.
1.0,2017-04-18,2017-04-01,5002,0316,Henoch-Schönlein
1.0,2017-04-18,2017-04-01,0511,0330,Dystonieën (w.o. blefarospasme)
1.0,2017-04-18,2017-04-01,253,0301,Blepharitis
1.0,2017-04-18,2017-04-01,G28,0307,Gynaecologisch adviesconsult
1.0,2017-04-18,2017-04-01,25,0320,hartfalen bij kleplijden
1.0,2017-04-18,2017-04-01,716,0318,levertransplantatie (ontvanger)
1.0,2017-04-18,2017-04-01,909,0313,Overige slokdarmaandoeningen
1.0,2017-04-18,2017-04-01,B18,0307,"Begeleiding partus in verband met meerlingzwangerschap met >= 3 kinderen, inclusief complicaties, nazorg en nacontrole"
1.0,2017-04-18,2017-04-01,07,0302,Defect weke delen
1.0,2017-04-18,2017-04-01,1305,0322,Mesothelioom
1.0,2017-04-18,2017-04-01,1299,0305,N.n.o. cervicale wervelkolom
1.0,2017-04-18,2017-04-01,0515,0327,"Dwarslaesie hoog: C1-C8, T1-T6, AIS D"
1.0,2017-04-18,2017-04-01,343,0304,Herstel letsel multipele strekpezen >2
1.0,2017-04-18,2017-04-01,4108,0316,Phimosis
1.0,2017-04-18,2017-04-01,225,0362,Natieve dialyse shunt
1.0,2017-04-18,2017-04-01,242,0362,Overige thoracale venen
1.0,2017-04-18,2017-04-01,7807,0316,Roodvonk
1.0,2017-04-18,2017-04-01,3801,0305,Brandwond eenvoudig
1.0,2017-04-18,2017-04-01,1201,0305,Arthrosis/spondylosis cervicale wervelkolom
1.0,2017-04-18,2017-04-01,3399,0316,Overige gastro-enterologische aandoeningen
1.0,2017-04-18,2017-04-01,22,0320,acuut hartfalen
1.0,2017-04-18,2017-04-01,1705,0316,vullingsstoornissen
1.0,2017-04-18,2017-04-01,341,0362,Nier
1.0,2017-04-18,2017-04-01,911,0313,Dyspepsie
1.0,2017-04-18,2017-04-01,601,0320,Arteriele vaatafwijking / stenose
1.0,2017-04-18,2017-04-01,1381,0305,Congenitale scoliose
1.0,2017-04-18,2017-04-01,44,0306,Overige prostaatpathologie
1.0,2017-04-18,2017-04-01,0119,0327,Overige aandoeningen bewegingsapparaat
1.0,2017-04-18,2017-04-01,263,0303,Knieband(en)
1.0,2017-04-18,2017-04-01,2775,0328,Ao dissectie B/conservatief
1.0,2017-04-18,2017-04-01,302,0313,nefrotisch syndroom
1.0,2017-04-18,2017-04-01,117,0318,ascitesdrainage
1.0,2017-04-18,2017-04-01,1201,0322,Astma
1.0,2017-04-18,2017-04-01,3003,0305,Sternum/ribben
1.0,2017-04-18,2017-04-01,929,0313,Overige colitis
1.0,2017-04-18,2017-04-01,123,0304,Voorhoofdslift
1.0,2017-04-18,2017-04-01,301,0389,Preassessment dagopname
1.0,2017-04-18,2017-04-01,303,0389,Epiduraal tijdens de partus
1.0,2017-04-18,2017-04-01,629,0313,Overige maligniteiten thorax nno
1.0,2017-04-18,2017-04-01,204,0313,Hyperthyreoïdie multinodulair struma
1.0,2017-04-18,2017-04-01,19,0390,"Symptomen, niet specifieke bevindingen"
1.0,2017-04-18,2017-04-01,F15,0327,Brandwonden 3
1.0,2017-04-18,2017-04-01,1202,0316,"S.G.A. < P 2,3 (vlgs Kloosterman)"
1.0,2017-04-18,2017-04-01,G13,0327,WPN niveau 3
1.0,2017-04-18,2017-04-01,172,0304,Secundaire lip- en / of neus / columella correctie enkel of dubbelzijdig
1.0,2017-04-18,2017-04-01,2280,0328,"Refixatie sternum, verwijderen staaldraden"
1.0,2017-04-18,2017-04-01,859,0301,Overige neuro-ophthalmologisch
1.0,2017-04-18,2017-04-01,G11,0307,"Cyclusstoornis (benigne- of geen afwijking, inclusief PM-bloedverlies)"
1.0,2017-04-18,2017-04-01,1502,0316,anemieën
1.0,2017-04-18,2017-04-01,233,0313,"Osteoporose, osteomalacie"
1.0,2017-04-18,2017-04-01,504,0313,secundaire amyloïdose nno
1.0,2017-04-18,2017-04-01,264,0313,Maligniteit bijnier
1.0,2017-04-18,2017-04-01,22,0310,Ulcus cruris
1.0,2017-04-18,2017-04-01,G99,0307,overige gynaecologisch
1.0,2017-04-18,2017-04-01,9923,0330,"Geen neurologie, werkdiagnose overige cognitieve en geheugenstoornissen"
1.0,2017-04-18,2017-04-01,8910,0316,Koorts eci (fever of unknown origin)
1.0,2017-04-18,2017-04-01,606,0313,Pleura-aandoening
1.0,2017-04-18,2017-04-01,1650,0305,Tendovaginitis
1.0,2017-04-18,2017-04-01,914,0313,Maligniteit maag (exclusief cardia)
1.0,2017-04-18,2017-04-01,7499,0316,Overige huidziekten
1.0,2017-04-18,2017-04-01,509,0320,Overige structurele afwijkingen van het hart
1.0,2017-04-18,2017-04-01,2045,0305,Mortonse neuralgie
1.0,2017-04-18,2017-04-01,2092,0305,Overige congenitale afwijking enkel en voet
1.0,2017-04-18,2017-04-01,Z20,0307,Begeleiding graviditeit in verband met HELLP-syndroom
1.0,2017-04-18,2017-04-01,705,0324,Dupuytren / andere fibromatose
1.0,2017-04-18,2017-04-01,203,8418,Knie nieuwe prothese
1.0,2017-04-18,2017-04-01,1392,0305,Scoliose
1.0,2017-04-18,2017-04-01,427,0303,Ulcus cruris
1.0,2017-04-18,2017-04-01,0511,0327,"Dwarslaesie hoog: C1-C8, T1-T6"
1.0,2017-04-18,2017-04-01,262,0303,Achillespees
1.0,2017-04-18,2017-04-01,055,0304,Dermolipectomie bovenbeen enkel of dubbelzijdig
1.0,2017-04-18,2017-04-01,1640,0305,Pseudarthrosis scafoïd
1.0,2017-04-18,2017-04-01,122,0362,Zijtakken arteria subclavia
1.0,2017-04-18,2017-04-01,374,0304,"Botverlenging, distractie osteotomie + evt botplastiek"
